gene	sample	impact	mutations	dnds	pvalue	lower	upper	flagged	flag_reason
RBM10--exon_5_ENST00000377604_ENSE00003687049	CallerDupcaller	truncating	18	30.200000000000056	0.0	17.193645324707063	50.46611328125006	False	
RBM10--exon_5_ENST00000377604_ENSE00003687049	CallerDupcaller	nonsynonymous_splice	19	3.921875000000006	1.9073486e-06	2.3708776855468785	6.094726562500007	False	
KMT2D--exon_32_ENST00000301067_ENSE00001273127	CallerDupcaller	missense	85	2.035742187500002	5.9604645e-08	1.6025024032592787	2.553930664062502	False	
KMT2D--exon_32_ENST00000301067_ENSE00001273127	CallerDupcaller	nonsense	97	28.350000000000055	0.0	21.541757812500045	37.20314941406255	False	
KMT2D--exon_32_ENST00000301067_ENSE00001273127	CallerDupcaller	truncating	97	28.350000000000055	0.0	21.541757812500045	37.20314941406255	False	
KMT2D--exon_32_ENST00000301067_ENSE00001273127	CallerDupcaller	nonsynonymous_splice	182	3.8404296875000057	0.0	3.2232217788696333	4.554541015625006	False	
RB1--exon_10_ENST00000267163_ENSE00000939672	CallerDupcaller	missense	4	0.3123550415039057	0.0047629476	0.09680896699428543	0.7341079711914056	False	
RB1--exon_10_ENST00000267163_ENSE00000939672	CallerDupcaller	nonsense	2	1.156274795532227	0.84292144	0.19022484578192245	3.6825199127197266	False	
RB1--exon_10_ENST00000267163_ENSE00000939672	CallerDupcaller	truncating	2	1.156274795532227	0.84292144	0.19022484578192245	3.6825199127197266	False	
RB1--exon_10_ENST00000267163_ENSE00000939672	CallerDupcaller	nonsynonymous_splice	6	0.4152343749999995	0.013933897	0.16433731079101543	0.8528564453124996	False	
KMT2C--exon_3_ENST00000262189_ENSE00001596960	CallerDupcaller	missense	4	1.437500000000001	0.49604994	0.44424438476562533	3.366821289062501	False	
KMT2C--exon_3_ENST00000262189_ENSE00001596960	CallerDupcaller	nonsynonymous_splice	4	1.2656311035156258	0.65231544	0.3913488996028903	2.9636291503906254	False	
KDM6A--exon_28_ENST00000611820_ENSE00003734606	CallerDupcaller	missense	8	2.7703132629394567	0.014275134	1.258745233453812	5.210498809814457	False	
KDM6A--exon_28_ENST00000611820_ENSE00003734606	CallerDupcaller	nonsense	7	20.90009765625004	5.9604645e-08	8.774558794498462	41.97309570312504	False	
KDM6A--exon_28_ENST00000611820_ENSE00003734606	CallerDupcaller	truncating	7	20.90009765625004	5.9604645e-08	8.774558794498462	41.97309570312504	False	
KDM6A--exon_28_ENST00000611820_ENSE00003734606	CallerDupcaller	nonsynonymous_splice	15	4.6500000000000075	2.5629997e-06	2.6494531250000044	7.5113281250000075	False	
KMT2C--FYRN	CallerDupcaller	missense	5	0.9664062499999999	0.93924254	0.3453025817871094	2.0931152343750004	False	
KMT2C--FYRN	CallerDupcaller	nonsynonymous_splice	5	0.8827148437499999	0.77624315	0.31510929107666014	1.9111572265624996	False	
CREBBP--exon_2_ENST00000262367_ENSE00001789080	CallerDupcaller	missense	23	1.3468658447265631	0.18288189	0.8612075495719913	1.9987213134765636	False	
CREBBP--exon_2_ENST00000262367_ENSE00001789080	CallerDupcaller	nonsense	1	0.6187255859374997	0.6041496	0.03556171894073485	2.773876953125	False	
CREBBP--exon_2_ENST00000262367_ENSE00001789080	CallerDupcaller	truncating	1	0.6187255859374997	0.6041496	0.03556171894073485	2.773876953125	False	
CREBBP--exon_2_ENST00000262367_ENSE00001789080	CallerDupcaller	nonsynonymous_splice	24	1.289453125000001	0.24345142	0.8321485900878913	1.900415039062501	False	
KMT2D--exon_40_ENST00000301067_ENSE00001273067	CallerDupcaller	missense	94	0.7340087890624998	0.004612565	0.584823384284973	0.9110107421875	False	
KMT2D--exon_40_ENST00000301067_ENSE00001273067	CallerDupcaller	nonsense	317	14.36562500000003	0.0	11.40232398986819	18.15041503906253	False	
KMT2D--exon_40_ENST00000301067_ENSE00001273067	CallerDupcaller	truncating	317	14.36562500000003	0.0	11.40232398986819	18.15041503906253	False	
KMT2D--exon_40_ENST00000301067_ENSE00001273067	CallerDupcaller	nonsynonymous_splice	411	2.1054931640625028	0.0	1.837928973436358	2.409448242187503	False	
ARID1A--exon_3_ENST00000324856_ENSE00000902180	CallerDupcaller	missense	15	0.882861328125	0.6275281	0.5043941116333008	1.4224121093750002	False	
ARID1A--exon_3_ENST00000324856_ENSE00000902180	CallerDupcaller	nonsense	109	24.337512207031295	0.0	17.675064253360066	33.585559082031295	False	
ARID1A--exon_3_ENST00000324856_ENSE00000902180	CallerDupcaller	truncating	109	24.337512207031295	0.0	17.675064253360066	33.585559082031295	False	
ARID1A--exon_3_ENST00000324856_ENSE00000902180	CallerDupcaller	nonsynonymous_splice	124	4.8082031250000075	0.0	3.8933113670349178	5.8970703125000075	False	
RB1--exon_1_ENST00000267163_ENSE00003816215	CallerDupcaller	missense	2	1.02421875	0.9725454	0.17045257568359373	3.198291015625	False	
RB1--exon_1_ENST00000267163_ENSE00003816215	CallerDupcaller	nonsynonymous_splice	2	0.9359378814697265	0.9256642	0.15558203019201755	2.9220218658447266	False	
NOTCH2--exon_25_ENST00000256646_ENSE00000913345	CallerDupcaller	missense	22	1.7500000000000018	0.018670976	1.105146484375001	2.6191406250000018	False	
NOTCH2--exon_25_ENST00000256646_ENSE00000913345	CallerDupcaller	nonsense	5	4.237109375000006	0.010302484	1.4837090301513691	9.478198242187506	False	
NOTCH2--exon_25_ENST00000256646_ENSE00000913345	CallerDupcaller	truncating	5	4.237109375000006	0.010302484	1.4837090301513691	9.478198242187506	False	
NOTCH2--exon_25_ENST00000256646_ENSE00000913345	CallerDupcaller	nonsynonymous_splice	27	1.9404296875000022	0.002441883	1.282500038146974	2.8083496093750018	False	
RBM10--exon_22_ENST00000377604_ENSE00001291058	CallerDupcaller	missense	7	0.8097656249999997	0.56852925	0.34583908081054676	1.5843017578124998	False	
RBM10--exon_22_ENST00000377604_ENSE00001291058	CallerDupcaller	nonsense	14	19.576562500000037	0.0	10.609549894332911	33.44558105468754	False	
RBM10--exon_22_ENST00000377604_ENSE00001291058	CallerDupcaller	truncating	14	19.576562500000037	0.0	10.609549894332911	33.44558105468754	False	
RBM10--exon_22_ENST00000377604_ENSE00001291058	CallerDupcaller	nonsynonymous_splice	21	2.2945281982421903	0.0010467768	1.4300216779112833	3.4737274169921903	False	
RB1--exon_21_ENST00000267163_ENSE00000939683	CallerDupcaller	missense	4	1.353125000000001	0.5673001	0.41857757568359405	3.1701416015625012	False	
RB1--exon_21_ENST00000267163_ENSE00000939683	CallerDupcaller	nonsynonymous_splice	4	1.2664550781250006	0.65201044	0.3915991497039797	2.9668945312500004	False	
KMT2D--SET	CallerDupcaller	missense	61	9.75312500000002	0.0	7.389299201965347	12.62971191406252	False	
KMT2D--SET	CallerDupcaller	nonsense	18	30.60234375000006	0.0	17.797027988433875	49.58549804687506	False	
KMT2D--SET	CallerDupcaller	essential_splice	18	37.04687500000007	0.0	21.937349090576213	58.70886230468757	False	
KMT2D--SET	CallerDupcaller	truncating	36	33.65468750000006	0.0	23.21002857685093	47.34792480468756	False	
KMT2D--SET	CallerDupcaller	nonsynonymous_splice	97	13.282031250000028	0.0	10.611261777877832	16.445483398437528	False	
ARID1A--ARID	CallerDupcaller	missense	25	2.1686523437500025	0.00073856115	1.413440232276918	3.1684082031250025	False	
ARID1A--ARID	CallerDupcaller	nonsense	15	13.560937500000025	0.0	7.553829402923597	22.624047851562523	False	
ARID1A--ARID	CallerDupcaller	essential_splice	6	20.656250000000043	7.1525574e-07	8.069270744323749	43.07446289062504	False	
ARID1A--ARID	CallerDupcaller	truncating	21	15.175000000000031	0.0	9.334475708007831	23.412304687500033	False	
ARID1A--ARID	CallerDupcaller	nonsynonymous_splice	46	3.537487792968755	0.0	2.5781075680255925	4.730725097656254	False	
RB1--exon_23_ENST00000267163_ENSE00000939685	CallerDupcaller	missense	4	1.2029296875000006	0.7210078	0.37230579376220724	2.821582031250001	False	
RB1--exon_23_ENST00000267163_ENSE00000939685	CallerDupcaller	nonsense	1	3.2468750000000046	0.32816356	0.18306533813476583	15.029711914062503	False	
RB1--exon_23_ENST00000267163_ENSE00000939685	CallerDupcaller	truncating	1	3.2468750000000046	0.32816356	0.18306533813476583	15.029711914062503	False	
RB1--exon_23_ENST00000267163_ENSE00000939685	CallerDupcaller	nonsynonymous_splice	5	1.3765625000000008	0.49927813	0.49176666259765656	2.9897216796875004	False	
RB1--exon_4_ENST00000267163_ENSE00003494338	CallerDupcaller	missense	1	0.41401367187499943	0.30369848	0.024203605651855448	1.8355224609374998	False	
RB1--exon_4_ENST00000267163_ENSE00003494338	CallerDupcaller	nonsynonymous_splice	1	0.38535156249999947	0.25903708	0.0224628448486328	1.7067626953124995	False	
KMT2D--exon_52_ENST00000301067_ENSE00003922486	CallerDupcaller	missense	33	5.337402343750009	0.0	3.6745400643348756	7.479736328125009	False	
KMT2D--exon_52_ENST00000301067_ENSE00003922486	CallerDupcaller	nonsense	15	17.260156250000033	0.0	9.506324725151082	29.179101562500037	False	
KMT2D--exon_52_ENST00000301067_ENSE00003922486	CallerDupcaller	truncating	15	17.260156250000033	0.0	9.506324725151082	29.179101562500037	False	
KMT2D--exon_52_ENST00000301067_ENSE00003922486	CallerDupcaller	nonsynonymous_splice	48	6.781201171875012	0.0	4.969375858306893	9.031567382812511	False	
TP53--exon_11_ENST00000269305_ENSE00004012834	CallerDupcaller	missense	3	0.7302734374999997	0.56796503	0.18162765502929684	1.9070312499999997	False	
TP53--exon_11_ENST00000269305_ENSE00004012834	CallerDupcaller	nonsense	2	3.325097656250005	0.15986162	0.5449803590774545	10.674951171875005	False	
TP53--exon_11_ENST00000269305_ENSE00004012834	CallerDupcaller	truncating	2	3.325097656250005	0.15986162	0.5449803590774545	10.674951171875005	False	
TP53--exon_11_ENST00000269305_ENSE00004012834	CallerDupcaller	nonsynonymous_splice	5	1.0595703125	0.8990608	0.37796459197998045	2.2998046875	False	
KMT2D--exon_21_ENST00000301067_ENSE00001272861	CallerDupcaller	missense	6	0.8751953124999998	0.7411227	0.34627708435058585	1.7895019531249998	False	
KMT2D--exon_21_ENST00000301067_ENSE00001272861	CallerDupcaller	nonsense	7	9.118750000000018	3.1530857e-05	3.688747482299812	19.40195312500002	False	
KMT2D--exon_21_ENST00000301067_ENSE00001272861	CallerDupcaller	truncating	7	9.118750000000018	3.1530857e-05	3.688747482299812	19.40195312500002	False	
KMT2D--exon_21_ENST00000301067_ENSE00001272861	CallerDupcaller	nonsynonymous_splice	13	1.699608612060549	0.08266771	0.9282296802848589	2.8287590026855494	False	
RBM10--exon_11_ENST00000377604_ENSE00003491469	CallerDupcaller	missense	29	17.325781250000038	0.0	11.629244327545193	24.773901367187538	False	
RBM10--exon_11_ENST00000377604_ENSE00003491469	CallerDupcaller	nonsense	4	29.262500000000056	1.3530254e-05	8.796998214721699	72.18608398437506	False	
RBM10--exon_11_ENST00000377604_ENSE00003491469	CallerDupcaller	truncating	4	29.262500000000056	1.3530254e-05	8.796998214721699	72.18608398437506	False	
RBM10--exon_11_ENST00000377604_ENSE00003491469	CallerDupcaller	nonsynonymous_splice	33	18.33125000000004	0.0	12.608095855712918	25.72626953125004	False	
CREBBP	CallerDupcaller	missense	309	2.2347656250000028	0.0	1.944177341461184	2.561914062500003	False	
CREBBP	CallerDupcaller	nonsense	44	2.5357177734375034	1.3113022e-06	1.7723294425010705	3.5531738281250034	False	
CREBBP	CallerDupcaller	essential_splice	21	5.409368896484384	0.0	3.3444002987444454	8.279852294921884	False	
CREBBP	CallerDupcaller	truncating	65	3.1871093750000044	0.0	2.3804214477539096	4.202124023437504	False	
CREBBP	CallerDupcaller	nonsynonymous_splice	374	2.345507812500003	0.0	2.056420297622683	2.671435546875003	False	
KDM6A	CallerDupcaller	missense	152	3.2078125000000046	0.0	2.6691184997558635	3.8291503906250046	False	
KDM6A	CallerDupcaller	nonsense	125	20.000051879882854	0.0	15.721175418533416	25.304617309570354	False	
KDM6A	CallerDupcaller	essential_splice	71	33.787506103515675	0.0	25.693604189306534	43.867462158203175	False	
KDM6A	CallerDupcaller	truncating	196	24.850781250000047	0.0	20.636611847877546	29.825146484375047	False	
KDM6A	CallerDupcaller	nonsynonymous_splice	348	5.91640625000001	0.0	5.1644065284729095	6.76296386718751	False	
KDM6A--exon_17_ENST00000611820_ENSE00001729094	CallerDupcaller	missense	14	1.3902343750000012	0.24837649	0.7782945251464852	2.2715820312500012	False	
KDM6A--exon_17_ENST00000611820_ENSE00001729094	CallerDupcaller	nonsense	19	17.312500000000036	0.0	10.308704833984397	27.464477539062536	False	
KDM6A--exon_17_ENST00000611820_ENSE00001729094	CallerDupcaller	truncating	19	17.312500000000036	0.0	10.308704833984397	27.464477539062536	False	
KDM6A--exon_17_ENST00000611820_ENSE00001729094	CallerDupcaller	nonsynonymous_splice	33	2.875390625000004	4.172325e-07	1.9792564964294463	4.029565429687504	False	
KMT2D--exon_28_ENST00000301067_ENSE00001272819	CallerDupcaller	missense	8	0.7788572311401365	0.46869987	0.35313257288187727	1.4679441452026367	False	
KMT2D--exon_28_ENST00000301067_ENSE00001272819	CallerDupcaller	nonsense	3	6.25664062500001	0.016044676	1.5114203357696556	17.22099609375001	False	
KMT2D--exon_28_ENST00000301067_ENSE00001272819	CallerDupcaller	truncating	3	6.25664062500001	0.016044676	1.5114203357696556	17.22099609375001	False	
KMT2D--exon_28_ENST00000301067_ENSE00001272819	CallerDupcaller	nonsynonymous_splice	11	1.0105590820312498	0.97225964	0.5200506258010864	1.75640869140625	False	
RBM10--exon_24_ENST00000377604_ENSE00001878835	CallerDupcaller	missense	4	2.0621093750000026	0.1988101	0.6367550849914558	4.836767578125002	False	
RBM10--exon_24_ENST00000377604_ENSE00001878835	CallerDupcaller	nonsense	3	12.362402343750022	0.0021104813	3.019691781997686	33.32248535156252	False	
RBM10--exon_24_ENST00000377604_ENSE00001878835	CallerDupcaller	truncating	3	12.362402343750022	0.0021104813	3.019691781997686	33.32248535156252	False	
RBM10--exon_24_ENST00000377604_ENSE00001878835	CallerDupcaller	nonsynonymous_splice	7	3.213281250000005	0.010089815	1.3715509414672873	6.280297851562505	False	
KMT2D--exon_12_ENST00000301067_ENSE00001272923	CallerDupcaller	missense	55	1.1574218750000003	0.31854308	0.8638432312011721	1.5193603515625003	False	
KMT2D--exon_12_ENST00000301067_ENSE00001272923	CallerDupcaller	nonsense	70	19.11250000000004	0.0	14.048308792114288	25.77692871093754	False	
KMT2D--exon_12_ENST00000301067_ENSE00001272923	CallerDupcaller	truncating	70	19.11250000000004	0.0	14.048308792114288	25.77692871093754	False	
KMT2D--exon_12_ENST00000301067_ENSE00001272923	CallerDupcaller	nonsynonymous_splice	125	2.356237792968753	0.0	1.922619138360026	2.865881347656253	False	
EP300--exon_17_ENST00000263253_ENSE00000880438	CallerDupcaller	missense	3	0.9156799316406249	0.8781727	0.22757545232772824	2.391510009765625	False	
EP300--exon_17_ENST00000263253_ENSE00000880438	CallerDupcaller	nonsense	2	4.014062500000007	0.11469936	0.651275634765626	13.168115234375007	False	
EP300--exon_17_ENST00000263253_ENSE00000880438	CallerDupcaller	truncating	2	4.014062500000007	0.11469936	0.651275634765626	13.168115234375007	False	
EP300--exon_17_ENST00000263253_ENSE00000880438	CallerDupcaller	nonsynonymous_splice	5	1.3235351562500006	0.55112875	0.4730724525451662	2.869555664062501	False	
CREBBP--exon_15_ENST00000262367_ENSE00003460818	CallerDupcaller	missense	4	1.6234382629394553	0.372059	0.5023822823911912	3.8005622863769553	False	
CREBBP--exon_15_ENST00000262367_ENSE00003460818	CallerDupcaller	nonsynonymous_splice	4	1.4812500000000015	0.46222126	0.45827148437500054	3.469775390625001	False	
CREBBP--exon_27_ENST00000262367_ENSE00003665970	CallerDupcaller	missense	62	5.468359375000009	0.0	4.149744482040413	7.077856445312509	False	
CREBBP--exon_27_ENST00000262367_ENSE00003665970	CallerDupcaller	nonsynonymous_splice	62	4.914062500000009	0.0	3.7263598632812567	6.366088867187509	False	
NOTCH2--exon_21_ENST00000256646_ENSE00000913341	CallerDupcaller	missense	13	0.7132816314697262	0.21078068	0.3884259559959171	1.1924076080322263	False	
NOTCH2--exon_21_ENST00000256646_ENSE00000913341	CallerDupcaller	nonsense	4	2.369134521484378	0.13675237	0.7236151543259628	5.677239990234378	False	
NOTCH2--exon_21_ENST00000256646_ENSE00000913341	CallerDupcaller	truncating	4	2.369134521484378	0.13675237	0.7236151543259628	5.677239990234378	False	
NOTCH2--exon_21_ENST00000256646_ENSE00000913341	CallerDupcaller	nonsynonymous_splice	17	0.8544921874999998	0.51986474	0.5039949417114257	1.35009765625	False	
ARID1A--exon_12_ENST00000324856_ENSE00000872621	CallerDupcaller	missense	16	1.5309570312500012	0.117350996	0.890788593292237	2.4379394531250007	False	
ARID1A--exon_12_ENST00000324856_ENSE00000872621	CallerDupcaller	nonsense	14	13.498632812500023	0.0	7.264750509262097	23.257543945312523	False	
ARID1A--exon_12_ENST00000324856_ENSE00000872621	CallerDupcaller	truncating	14	13.498632812500023	0.0	7.264750509262097	23.257543945312523	False	
ARID1A--exon_12_ENST00000324856_ENSE00000872621	CallerDupcaller	nonsynonymous_splice	30	2.575048828125003	1.2040138e-05	1.7377758097648641	3.666357421875003	False	
ARID1A--exon_15_ENST00000324856_ENSE00003672172	CallerDupcaller	missense	6	0.2582275390624993	2.9802322e-05	0.10308532714843724	0.5273925781249993	False	
ARID1A--exon_15_ENST00000324856_ENSE00003672172	CallerDupcaller	nonsense	16	11.497656250000023	0.0	6.469002037048353	19.144140625000023	False	
ARID1A--exon_15_ENST00000324856_ENSE00003672172	CallerDupcaller	truncating	16	11.497656250000023	0.0	6.469002037048353	19.144140625000023	False	
ARID1A--exon_15_ENST00000324856_ENSE00003672172	CallerDupcaller	nonsynonymous_splice	22	0.9016540527343749	0.63236547	0.5698960506916044	1.3508728027343748	False	
EP300--exon_29_ENST00000263253_ENSE00000655428	CallerDupcaller	missense	8	1.3359863281250008	0.43853635	0.6076002836227421	2.504809570312501	False	
EP300--exon_29_ENST00000263253_ENSE00000655428	CallerDupcaller	nonsense	1	2.3554679870605506	0.45491153	0.13368678838014625	10.56957931518555	False	
EP300--exon_29_ENST00000263253_ENSE00000655428	CallerDupcaller	truncating	1	2.3554679870605506	0.45491153	0.13368678838014625	10.56957931518555	False	
EP300--exon_29_ENST00000263253_ENSE00000655428	CallerDupcaller	nonsynonymous_splice	9	1.4035278320312512	0.33901572	0.671381373405457	2.5497680664062514	False	
CDKN1A	CallerDupcaller	missense	37	1.4250000000000012	0.05042541	0.9993945312500009	1.9676025390625007	False	
CDKN1A	CallerDupcaller	nonsense	27	9.29063720703127	0.0	6.033577640354647	13.74254150390627	False	
CDKN1A	CallerDupcaller	truncating	27	7.553125000000015	0.0	4.943601531982432	11.068750000000016	False	
CDKN1A	CallerDupcaller	nonsynonymous_splice	64	2.1605468750000023	1.7881393e-07	1.6439115905761734	2.7916503906250023	False	
RB1--exon_14_ENST00000267163_ENSE00000939676	CallerDupcaller	missense	1	0.2244628906249993	0.05004871	0.013350982666015615	1.0002197265624995	False	
RB1--exon_14_ENST00000267163_ENSE00000939676	CallerDupcaller	nonsynonymous_splice	1	0.1939514160156243	0.026280284	0.011437120437622066	0.8616760253906242	False	
